,District,DateId,new_DateId,post_count
89471,內湖區,20151025,2015-10-25,7
48716,內湖區,20151024,2015-10-24,6
51915,內湖區,20151023,2015-10-23,7
88961,內湖區,20151022,2015-10-22,7
134135,內湖區,20151021,2015-10-21,8
51260,內湖區,20151020,2015-10-20,4
74635,內湖區,20151019,2015-10-19,8
42978,內湖區,20151018,2015-10-18,9
71245,內湖區,20151017,2015-10-17,4
634351,內湖區,20151016,2015-10-16,6
2849,內湖區,20151015,2015-10-15,6
125119,內湖區,20151014,2015-10-14,13
103241,內湖區,20151013,2015-10-13,11
42453,內湖區,20151012,2015-10-12,6
22673,內湖區,20151011,2015-10-11,4
1986,內湖區,20151010,2015-10-10,9
83469,內湖區,20151009,2015-10-09,5
629103,內湖區,20151008,2015-10-08,7
19402,內湖區,20151007,2015-10-07,6
20321,內湖區,20151006,2015-10-06,5
102875,內湖區,20151005,2015-10-05,3
623346,內湖區,20151004,2015-10-04,11
16721,內湖區,20151003,2015-10-03,9
16869,內湖區,20151002,2015-10-02,5
620309,內湖區,20151001,2015-10-01,8
11233,內湖區,20150930,2015-09-30,7
97380,內湖區,20150929,2015-09-29,10
8541,內湖區,20150928,2015-09-28,11
34948,內湖區,20150927,2015-09-27,3
614412,內湖區,20150926,2015-09-26,6
662609,內湖區,20150925,2015-09-25,7
5462,內湖區,20150924,2015-09-24,6
31813,內湖區,20150923,2015-09-23,2
476998,內湖區,20150922,2015-09-22,10
472672,內湖區,20150921,2015-09-21,3
496998,內湖區,20150920,2015-09-20,7
520717,內湖區,20150919,2015-09-19,6
543241,內湖區,20150918,2015-09-18,5
47192,內湖區,20150917,2015-09-17,4
40293,內湖區,20150916,2015-09-16,10
66696,內湖區,20150915,2015-09-15,10
608895,內湖區,20150914,2015-09-14,8
2338,內湖區,20150913,2015-09-13,6
25812,內湖區,20150912,2015-09-12,5
466878,內湖區,20150911,2015-09-11,7
489498,內湖區,20150910,2015-09-10,13
538136,內湖區,20150909,2015-09-09,8
446558,內湖區,20150908,2015-09-08,9
65231,內湖區,20150907,2015-09-07,5
44822,內湖區,20150906,2015-09-06,9
79465,內湖區,20150905,2015-09-05,7
79882,內湖區,20150904,2015-09-04,7
540031,內湖區,20150903,2015-09-03,5
443737,內湖區,20150902,2015-09-02,4
449055,內湖區,20150901,2015-09-01,10
62351,內湖區,20150831,2015-08-31,9
64159,內湖區,20150830,2015-08-30,12
461084,內湖區,20150829,2015-08-29,16
506897,內湖區,20150828,2015-08-28,6
511428,內湖區,20150827,2015-08-27,13
78699,內湖區,20150826,2015-08-26,10
537130,內湖區,20150825,2015-08-25,11
536799,內湖區,20150824,2015-08-24,4
58378,內湖區,20150823,2015-08-23,10
61366,內湖區,20150822,2015-08-22,7
4672212,內湖區,20150821,2015-08-21,4
458093,內湖區,20150820,2015-08-20,1
481205,內湖區,20150819,2015-08-19,7
73751,內湖區,20150818,2015-08-18,11
75908,內湖區,20150817,2015-08-17,4
75556,內湖區,20150816,2015-08-16,8
529283,內湖區,20150815,2015-08-15,5
437926,內湖區,20150814,2015-08-14,5
443465,內湖區,20150813,2015-08-13,6
56674,內湖區,20150812,2015-08-12,9
58663,內湖區,20150811,2015-08-11,11
480211,內湖區,20150809,2015-08-09,14
460488,內湖區,20150808,2015-08-08,14
70860,內湖區,20150807,2015-08-07,9
71017,內湖區,20150806,2015-08-06,8
531565,內湖區,20150805,2015-08-05,8
440546,內湖區,20150804,2015-08-04,11
55309,內湖區,20150803,2015-08-03,9
70381,內湖區,20150802,2015-08-02,11
69921,內湖區,20150801,2015-08-01,2
528417,內湖區,20150731,2015-07-31,5
53425,內湖區,20150730,2015-07-30,7
53135,內湖區,20150729,2015-07-29,6
325267,內湖區,20150728,2015-07-28,8
322528,內湖區,20150727,2015-07-27,9
29433,內湖區,20150726,2015-07-26,8
29652,內湖區,20150725,2015-07-25,6
300318,內湖區,20150724,2015-07-24,7
9870,內湖區,20150723,2015-07-23,2
471589,內湖區,20150722,2015-07-22,3
497369,內湖區,20150720,2015-07-20,7
540767,內湖區,20150719,2015-07-19,10
454393,內湖區,20150718,2015-07-18,6
47421,內湖區,20150717,2015-07-17,4
67505,內湖區,20150716,2015-07-16,5
362438,內湖區,20150715,2015-07-15,9
23915,內湖區,20150714,2015-07-14,8
497,內湖區,20150713,2015-07-13,7
7211,內湖區,20150712,2015-07-12,9
360149,內湖區,20150711,2015-07-11,7
44363,內湖區,20150710,2015-07-10,2
314609,內湖區,20150709,2015-07-09,6
807,內湖區,20150708,2015-07-08,10
3696,內湖區,20150707,2015-07-07,9
41179,內湖區,20150706,2015-07-06,8
383002,內湖區,20150705,2015-07-05,17
405920,內湖區,20150704,2015-07-04,5
431288,內湖區,20150703,2015-07-03,5
3181,內湖區,20150702,2015-07-02,10
331341,內湖區,20150701,2015-07-01,11
38215,內湖區,20150630,2015-06-30,4
38017,內湖區,20150629,2015-06-29,6
308833,內湖區,20150628,2015-06-28,7
314317,內湖區,20150627,2015-06-27,8
429,內湖區,20150626,2015-06-26,7
328302,內湖區,20150625,2015-06-25,5
35151,內湖區,20150624,2015-06-24,7
36012,內湖區,20150623,2015-06-23,10
307624,內湖區,20150622,2015-06-22,10
310748,內湖區,20150621,2015-06-21,8
15563,內湖區,20150620,2015-06-20,3
32290,內湖區,20150619,2015-06-19,8
32978,內湖區,20150618,2015-06-18,8
396989,內湖區,20150617,2015-06-17,7
303080,內湖區,20150616,2015-06-16,11
12185,內湖區,20150615,2015-06-15,5
12450,內湖區,20150614,2015-06-14,9
15661,內湖區,20150613,2015-06-13,6
342865,內湖區,20150612,2015-06-12,6
323372,內湖區,20150611,2015-06-11,7
365332,內湖區,20150610,2015-06-10,7
345900,內湖區,20150609,2015-06-09,8
345643,內湖區,20150608,2015-06-08,7
26596,內湖區,20150601,2015-06-01,3
26449,內湖區,20150531,2015-05-31,7
389424,內湖區,20150530,2015-05-30,5
414901,內湖區,20150529,2015-05-29,7
414744,內湖區,20150528,2015-05-28,5
302552,內湖區,20150523,2015-05-23,9
302098,內湖區,20150521,2015-05-21,3
6861,內湖區,20150520,2015-05-20,4
327786,內湖區,20150516,2015-05-16,7
10066,內湖區,20150508,2015-05-08,5
4448221,信義區,20180415,2018-04-15,3
4552687,信義區,20180414,2018-04-14,2
4609990,信義區,20180413,2018-04-13,1
4445579,信義區,20180412,2018-04-12,0
4595238,信義區,20180411,2018-04-11,5
4581374,信義區,20180410,2018-04-10,2
4620756,信義區,20180409,2018-04-09,3
4643604,信義區,20180408,2018-04-08,4
4638258,信義區,20180407,2018-04-07,4
4655948,信義區,20180406,2018-04-06,0
4524863,信義區,20180405,2018-04-05,5
4388938,信義區,20180404,2018-04-04,1
4464602,信義區,20180403,2018-04-03,0
4571664,信義區,20180402,2018-04-02,1
4617606,信義區,20180401,2018-04-01,3
4521335,信義區,20180331,2018-03-31,1
4384057,信義區,20180330,2018-03-30,3
4325902,信義區,20180329,2018-03-29,2
4384256,信義區,20180328,2018-03-28,4
4349986,信義區,20180327,2018-03-27,3
4453289,信義區,20180326,2018-03-26,1
4378629,信義區,20180324,2018-03-24,1
4341457,信義區,20180323,2018-03-23,2
4529569,信義區,20180322,2018-03-22,0
4555150,信義區,20180321,2018-03-21,3
4414758,信義區,20180320,2018-03-20,3
4314028,信義區,20180319,2018-03-19,4
4200270,信義區,20180318,2018-03-18,3
4291956,信義區,20180317,2018-03-17,1
4141225,信義區,20180316,2018-03-16,2
4524317,信義區,20180315,2018-03-15,3
4266338,信義區,20180312,2018-03-12,2
4154749,信義區,20180310,2018-03-10,7
4197563,信義區,20180309,2018-03-09,2
4257926,信義區,20180308,2018-03-08,4
4149934,信義區,20180305,2018-03-05,5
4227347,信義區,20180304,2018-03-04,0
4252816,信義區,20180303,2018-03-03,0
4166591,信義區,20180302,2018-03-02,3
4191856,信義區,20180301,2018-03-01,3
4143757,信義區,20180228,2018-02-28,1
4028375,信義區,20180226,2018-02-26,3
4014181,信義區,20180223,2018-02-23,1
3992441,信義區,20180222,2018-02-22,2
4218791,信義區,20180221,2018-02-21,2
4135322,信義區,20180219,2018-02-19,1
4072994,信義區,20180213,2018-02-13,0
4096445,信義區,20180211,2018-02-11,4
3986353,信義區,20180209,2018-02-09,1
4222103,信義區,20180206,2018-02-06,1
4005848,信義區,20180203,2018-02-03,4
4244432,信義區,20180201,2018-02-01,1
3980701,信義區,20180131,2018-01-31,3
3847991,信義區,20180130,2018-01-30,6
4084446,信義區,20180129,2018-01-29,1
4087885,信義區,20180128,2018-01-28,4
3979977,信義區,20180127,2018-01-27,2
4057118,信義區,20180126,2018-01-26,2
4110819,信義區,20180124,2018-01-24,2
4019995,信義區,20180123,2018-01-23,2
4129846,信義區,20180122,2018-01-22,4
3972748,信義區,20180121,2018-01-21,5
3881874,信義區,20180119,2018-01-19,2
3801366,信義區,20180118,2018-01-18,2
4026197,信義區,20180117,2018-01-17,3
3965833,信義區,20180115,2018-01-15,2
3854570,信義區,20180114,2018-01-14,3
3795540,信義區,20180113,2018-01-13,1
3817252,信義區,20180112,2018-01-12,2
3789621,信義區,20180111,2018-01-11,4
3819902,信義區,20180110,2018-01-10,1
3921627,信義區,20180109,2018-01-09,2
3812314,信義區,20180108,2018-01-08,4
3839482,信義區,20180107,2018-01-07,1
3940741,信義區,20180106,2018-01-06,2
4022472,信義區,20180104,2018-01-04,3
3781114,信義區,20180103,2018-01-03,2
3710648,信義區,20180101,2018-01-01,6
3605325,信義區,20171231,2017-12-31,5
3902316,信義區,20171230,2017-12-30,4
3776042,信義區,20171229,2017-12-29,3
3839668,信義區,20171228,2017-12-28,4
3755381,信義區,20171227,2017-12-27,3
3620457,信義區,20171226,2017-12-26,2
3722184,信義區,20171225,2017-12-25,6
3596805,信義區,20171224,2017-12-24,1
3639977,信義區,20171223,2017-12-23,1
3723834,信義區,20171222,2017-12-22,3
3616979,信義區,20171221,2017-12-21,5
3716123,信義區,20171220,2017-12-20,1
3636684,信義區,20171219,2017-12-19,1
3629007,信義區,20171218,2017-12-18,2
3435764,信義區,20171217,2017-12-17,0
3463289,信義區,20171216,2017-12-16,2
3623487,信義區,20171215,2017-12-15,2
3511289,信義區,20171213,2017-12-13,1
3315630,信義區,20171212,2017-12-12,0
3447180,信義區,20171211,2017-12-11,2
3578021,信義區,20171210,2017-12-10,2
3466289,信義區,20171209,2017-12-09,4
3568902,信義區,20171207,2017-12-07,2
3443912,信義區,20171206,2017-12-06,2
3488247,信義區,20171205,2017-12-05,2
3244869,信義區,20171204,2017-12-04,3
3132564,信義區,20171203,2017-12-03,1
3432945,信義區,20171202,2017-12-02,4
3323052,信義區,20171201,2017-12-01,1
3418579,信義區,20171130,2017-11-30,3
3342685,信義區,20171129,2017-11-29,5
3258433,信義區,20171128,2017-11-28,1
3336874,信義區,20171127,2017-11-27,5
3144056,信義區,20171126,2017-11-26,3
3141207,信義區,20171125,2017-11-25,1
3146311,信義區,20171124,2017-11-24,1
3276206,信義區,20171123,2017-11-23,3
3135500,信義區,20171122,2017-11-22,0
3180587,信義區,20171121,2017-11-21,1
2964148,信義區,20171120,2017-11-20,1
3348806,信義區,20171119,2017-11-19,1
3241586,信義區,20171118,2017-11-18,2
3354288,信義區,20171117,2017-11-17,4
3115394,信義區,20171115,2017-11-15,5
3131903,信義區,20171114,2017-11-14,3
3059865,信義區,20171113,2017-11-13,2
2990054,信義區,20171112,2017-11-12,0
2875472,信義區,20171111,2017-11-11,5
2786125,信義區,20171109,2017-11-09,4
2894660,信義區,20171108,2017-11-08,1
2891477,信義區,20171106,2017-11-06,3
2993220,信義區,20171105,2017-11-05,3
2911014,信義區,20171104,2017-11-04,1
2847125,信義區,20171102,2017-11-02,0
2690489,信義區,20171101,2017-11-01,0
2623981,信義區,20171031,2017-10-31,0
2791316,信義區,20171030,2017-10-30,2
2835425,信義區,20171029,2017-10-29,3
2857618,信義區,20171028,2017-10-28,3
2729340,信義區,20171027,2017-10-27,2
2724107,信義區,20171026,2017-10-26,2
2748920,信義區,20171025,2017-10-25,3
2698678,信義區,20171024,2017-10-24,2
2718975,信義區,20171023,2017-10-23,2
2604463,信義區,20171022,2017-10-22,1
2626748,信義區,20171021,2017-10-21,2
2432103,信義區,20171020,2017-10-20,1
2838294,信義區,20171019,2017-10-19,3
2623345,信義區,20171018,2017-10-18,3
2622991,信義區,20171017,2017-10-17,3
2540102,信義區,20171016,2017-10-16,1
2533552,信義區,20171014,2017-10-14,4
2581610,信義區,20171013,2017-10-13,0
2468396,信義區,20171012,2017-10-12,1
2660082,信義區,20171011,2017-10-11,1
2465382,信義區,20171010,2017-10-10,2
2654712,信義區,20171009,2017-10-09,4
2528423,信義區,20171008,2017-10-08,3
2598062,信義區,20171007,2017-10-07,4
2551087,信義區,20171005,2017-10-05,1
2657277,信義區,20171004,2017-10-04,2
2479933,信義區,20171001,2017-10-01,3
2329169,信義區,20170930,2017-09-30,3
2693422,信義區,20170928,2017-09-28,6
2542531,信義區,20170927,2017-09-27,1
2477980,信義區,20170925,2017-09-25,4
2388973,信義區,20170921,2017-09-21,3
2269999,信義區,20170918,2017-09-18,4
2267197,信義區,20170915,2017-09-15,1
2240418,信義區,20170913,2017-09-13,2
2264146,信義區,20170912,2017-09-12,3
2377775,信義區,20170911,2017-09-11,1
2286992,信義區,20170910,2017-09-10,3
2286127,信義區,20170909,2017-09-09,4
2174746,信義區,20170908,2017-09-08,1
2477326,信義區,20170906,2017-09-06,3
2344667,信義區,20170905,2017-09-05,2
2145748,信義區,20170903,2017-09-03,2
2080317,信義區,20170902,2017-09-02,6
2081018,信義區,20170901,2017-09-01,2
2235540,信義區,20170831,2017-08-31,4
2104053,信義區,20170830,2017-08-30,2
2163059,信義區,20170829,2017-08-29,1
2075498,信義區,20170828,2017-08-28,1
2294601,信義區,20170827,2017-08-27,2
2209096,信義區,20170826,2017-08-26,2
2315090,信義區,20170824,2017-08-24,4
2092734,信義區,20170822,2017-08-22,4
2118407,信義區,20170820,2017-08-20,4
2140805,信義區,20170819,2017-08-19,3
1914093,信義區,20170817,2017-08-17,5
2306870,信義區,20170816,2017-08-16,2
2218105,信義區,20170815,2017-08-15,8
2083750,信義區,20170814,2017-08-14,1
1910940,信義區,20170813,2017-08-13,1
2149744,信義區,20170812,2017-08-12,5
1968435,信義區,20170810,2017-08-10,1
2038400,信義區,20170809,2017-08-09,3
1989887,信義區,20170807,2017-08-07,1
2006983,信義區,20170803,2017-08-03,2
1895228,信義區,20170801,2017-08-01,6
1834723,信義區,20170731,2017-07-31,4
1699709,信義區,20170730,2017-07-30,2
1911261,信義區,20170728,2017-07-28,2
1714679,信義區,20170726,2017-07-26,3
1801055,信義區,20170725,2017-07-25,3
1736981,信義區,20170724,2017-07-24,4
1821851,信義區,20170723,2017-07-23,3
1781880,信義區,20170722,2017-07-22,2
1864161,信義區,20170720,2017-07-20,5
1795715,信義區,20170719,2017-07-19,2
1704877,信義區,20170718,2017-07-18,4
1814905,信義區,20170717,2017-07-17,1
1640769,信義區,20170715,2017-07-15,2
1787444,信義區,20170713,2017-07-13,2
1632306,信義區,20170711,2017-07-11,3
1680312,信義區,20170710,2017-07-10,0
1519913,信義區,20170709,2017-07-09,2
1571196,信義區,20170708,2017-07-08,5
1564637,信義區,20170707,2017-07-07,1
1516892,信義區,20170706,2017-07-06,4
1565616,信義區,20170705,2017-07-05,2
1533839,信義區,20170704,2017-07-04,3
1528504,信義區,20170703,2017-07-03,10
1449583,信義區,20170702,2017-07-02,1
1388159,信義區,20170701,2017-07-01,4
1525568,信義區,20170630,2017-06-30,1
1444155,信義區,20170629,2017-06-29,4
1351005,信義區,20170628,2017-06-28,1
1349310,信義區,20170627,2017-06-27,3
1351230,信義區,20170626,2017-06-26,2
1345585,信義區,20170625,2017-06-25,1
1370534,信義區,20170624,2017-06-24,1
1342628,信義區,20170623,2017-06-23,2
1367819,信義區,20170622,2017-06-22,1
1343624,信義區,20170621,2017-06-21,5
1343390,信義區,20170620,2017-06-20,1
1385843,信義區,20170619,2017-06-19,5
1253588,信義區,20170618,2017-06-18,1
1164354,信義區,20170617,2017-06-17,4
1441926,信義區,20170616,2017-06-16,0
1250445,信義區,20170615,2017-06-15,2
1208818,信義區,20170614,2017-06-14,3
1231104,信義區,20170613,2017-06-13,4
1076140,信義區,20170612,2017-06-12,3
1075903,信義區,20170611,2017-06-11,4
1056231,信義區,20170610,2017-06-10,3
1172812,信義區,20170609,2017-06-09,2
1197787,信義區,20170608,2017-06-08,2
1173097,信義區,20170607,2017-06-07,1
1167137,信義區,20170606,2017-06-06,0
1064627,信義區,20170605,2017-06-05,6
1000478,信義區,20170604,2017-06-04,4
1187142,信義區,20170603,2017-06-03,1
1100734,信義區,20170602,2017-06-02,2
990227,信義區,20170601,2017-06-01,2
992318,信義區,20170531,2017-05-31,3
889137,信義區,20170530,2017-05-30,3
880848,信義區,20170529,2017-05-29,0
1003897,信義區,20170528,2017-05-28,3
879129,信義區,20170527,2017-05-27,1
878025,信義區,20170526,2017-05-26,1
828353,信義區,20170525,2017-05-25,2
703345,信義區,20170524,2017-05-24,3
911512,信義區,20170523,2017-05-23,4
823040,信義區,20170522,2017-05-22,5
820442,信義區,20170521,2017-05-21,2
895038,信義區,20170520,2017-05-20,5
820576,信義區,20170519,2017-05-19,1
736764,信義區,20170518,2017-05-18,1
734377,信義區,20170517,2017-05-17,4
708868,信義區,20170516,2017-05-16,0
814045,信義區,20170515,2017-05-15,3
637928,信義區,20170514,2017-05-14,2
531048,信義區,20170513,2017-05-13,3
825704,信義區,20170512,2017-05-12,1
700273,信義區,20170511,2017-05-11,2
526902,信義區,20170510,2017-05-10,3
650165,信義區,20170509,2017-05-09,4
522477,信義區,20170508,2017-05-08,2
544426,信義區,20170507,2017-05-07,2
519421,信義區,20170506,2017-05-06,1
643528,信義區,20170505,2017-05-05,6
539503,信義區,20170504,2017-05-04,1
535376,信義區,20170503,2017-05-03,3
338455,信義區,20170502,2017-05-02,1
338380,信義區,20170501,2017-05-01,1
462425,信義區,20170430,2017-04-30,2
355639,信義區,20170429,2017-04-29,4
373346,信義區,20170428,2017-04-28,0
453764,信義區,20170427,2017-04-27,4
370213,信義區,20170426,2017-04-26,1
367902,信義區,20170425,2017-04-25,3
366928,信義區,20170424,2017-04-24,2
340942,信義區,20170423,2017-04-23,2
361649,信義區,20170422,2017-04-22,4
163308,信義區,20170421,2017-04-21,2
462190,信義區,20170420,2017-04-20,1
284475,信義區,20170419,2017-04-19,7
160388,信義區,20170418,2017-04-18,1
157997,信義區,20170417,2017-04-17,1
227768,信義區,20170416,2017-04-16,1
202398,信義區,20170415,2017-04-15,1
174630,信義區,20170414,2017-04-14,4
273055,信義區,20170413,2017-04-13,4
168935,信義區,20170412,2017-04-12,2
101724,信義區,20170411,2017-04-11,1
103884,信義區,20170410,2017-04-10,4
92952,信義區,20170409,2017-04-09,1
93971,信義區,20170408,2017-04-08,4
115234,信義區,20170407,2017-04-07,2
90012,信義區,20170406,2017-04-06,4
109603,信義區,20170405,2017-04-05,3
104127,信義區,20170404,2017-04-04,2
104944,信義區,20170403,2017-04-03,2
126210,信義區,20170402,2017-04-02,3
87406,信義區,20170401,2017-04-01,6
208476,信義區,20170331,2017-03-31,2
95726,信義區,20170330,2017-03-30,1
82415,信義區,20170329,2017-03-29,2
5378934,信義區,20170328,2017-03-28,0
5367561,信義區,20170327,2017-03-27,3
5378322,信義區,20170326,2017-03-26,8
5366499,信義區,20170325,2017-03-25,3
5414244,信義區,20170324,2017-03-24,3
90193,信義區,20170323,2017-03-23,3
91022,信義區,20170322,2017-03-22,3
112489,信義區,20170321,2017-03-21,3
5360834,信義區,20170320,2017-03-20,4
5327004,信義區,20170319,2017-03-19,4
5269806,信義區,20170318,2017-03-18,3
84603,信義區,20170317,2017-03-17,4
5325422,信義區,20170316,2017-03-16,2
5266990,信義區,20170315,2017-03-15,0
5266612,信義區,20170314,2017-03-14,1
5278142,信義區,20170313,2017-03-13,5
5275988,信義區,20170312,2017-03-12,2
5265638,信義區,20170311,2017-03-11,3
5331198,信義區,20170310,2017-03-10,1
5274048,信義區,20170309,2017-03-09,2
5329986,信義區,20170308,2017-03-08,3
5284464,信義區,20170307,2017-03-07,1
5271289,信義區,20170306,2017-03-06,4
5238619,信義區,20170305,2017-03-05,4
5237110,信義區,20170304,2017-03-04,4
5196605,信義區,20170303,2017-03-03,4
